Wall time,Step,Value
1669406079.5840163,9,4210.03662109375
1669406109.0498228,19,2721.672607421875
1669406138.9944763,29,2590.3486328125
1669406168.9492342,39,2433.488525390625
1669406198.7608185,49,2277.44287109375
1669406228.7656233,59,2232.15185546875
1669406258.9207222,69,2202.608154296875
1669406289.2626016,79,2232.737548828125
1669406318.9447603,89,2179.38134765625
1669406349.3255365,99,2187.580810546875
1669406379.5949445,109,2182.14404296875
1669406409.5900826,119,2184.090576171875
1669406440.3876202,129,2120.235595703125
1669406471.6347833,139,1867.3759765625
1669406503.1728888,149,1734.5413818359375
1669406535.2377608,159,1592.8548583984375
1669406567.2750068,169,1441.955078125
1669406599.5686667,179,1352.5675048828125
1669406631.8931558,189,1158.2193603515625
1669406664.8248742,199,1167.5858154296875
1669406697.4172547,209,1059.9151611328125
1669406730.1769106,219,1116.889404296875
1669406762.9346266,229,972.9344482421875
1669406795.4376817,239,881.6438598632812
1669406828.598154,249,856.7112426757812
1669406861.9467423,259,852.0902099609375
1669406894.9183743,269,874.6368408203125
1669406927.5747473,279,792.0728759765625
1669406960.6996584,289,789.5094604492188
1669406994.10171,299,727.4205932617188
1669407027.4269347,309,802.3746948242188
1669407060.6709363,319,774.826416015625
1669407094.095574,329,760.8303833007812
1669407126.5945172,339,714.8178100585938
1669407159.5588598,349,683.1417846679688
1669407192.8638847,359,717.777099609375
1669407225.8185802,369,705.6563720703125
1669407258.7942662,379,694.3043212890625
1669407291.4115999,389,669.4306640625
1669407324.2668176,399,704.9827270507812
1669407357.249696,409,642.9761962890625
1669407390.299098,419,705.8108520507812
1669407423.357246,429,646.4154663085938
1669407456.5936158,439,588.414306640625
1669407490.0177326,449,630.9402465820312
1669407523.0726287,459,606.4514770507812
1669407555.8203716,469,591.479248046875
1669407588.7058704,479,591.4364624023438
1669407621.726085,489,609.887451171875
1669407654.2111084,499,583.439697265625
1669407687.2090104,509,613.3417358398438
1669407720.0735948,519,571.4710693359375
1669407753.0443864,529,565.8975219726562
1669407785.9783316,539,586.217041015625
1669407820.0638173,549,575.155517578125
1669407853.069744,559,589.9981079101562
1669407886.038692,569,570.8461303710938
1669407918.862688,579,544.9568481445312
1669407951.844811,589,552.4270629882812
1669407984.600502,599,531.2769165039062
1669408017.5642967,609,581.8592529296875
1669408050.292018,619,558.966796875
1669408083.3458962,629,538.6492919921875
1669408116.3490152,639,535.0623779296875
1669408149.5225782,649,528.26953125
1669408182.3195047,659,594.7036743164062
1669408215.3603325,669,618.697265625
1669408248.0976942,679,657.6002197265625
1669408281.2435224,689,648.2471923828125
1669408313.9329746,699,576.8009033203125
1669408346.6939993,709,553.3067626953125
1669408379.7042186,719,589.2967529296875
1669408412.6689336,729,560.987548828125
1669408445.5561419,739,535.6900024414062
1669408478.6162248,749,537.6685791015625
1669408511.362656,759,522.731201171875
1669408544.4007244,769,518.4647827148438
1669408577.448137,779,501.0019836425781
1669408610.1859813,789,577.673828125
1669408643.3719027,799,554.6538696289062
1669408676.5395992,809,508.6041564941406
1669408709.4654393,819,511.95526123046875
1669408742.507944,829,504.733154296875
1669408775.5767417,839,541.5172729492188
1669408808.4389076,849,580.9895629882812
1669408842.5404627,859,608.3272705078125
1669408875.5819988,869,579.3992309570312
1669408908.7827897,879,493.3315734863281
1669408941.835493,889,488.02166748046875
1669408974.7364385,899,514.2308349609375
1669409007.5151117,909,560.244140625
1669409040.5974498,919,523.1324462890625
1669409074.2223713,929,489.36865234375
1669409107.3392205,939,505.5743713378906
1669409140.241339,949,476.2045593261719
1669409173.3186007,959,515.7708129882812
1669409206.6891992,969,512.1353759765625
1669409240.4947767,979,517.3102416992188
1669409275.026266,989,594.3431396484375
1669409308.3660328,999,559.6375122070312
