Wall time,Step,Value
1669378783.3721454,9,15.473118782043457
1669378817.5186732,19,7.698556900024414
1669378851.1631777,29,6.286259174346924
1669378885.2268362,39,5.579350471496582
1669378919.3280885,49,5.1397199630737305
1669378953.532302,59,4.732152938842773
1669378987.875353,69,4.474418640136719
1669379021.9219427,79,4.60282564163208
1669379055.885459,89,3.982555866241455
1669379089.8681536,99,3.891402244567871
1669379123.8641863,109,4.1190714836120605
1669379157.6844509,119,4.018680095672607
1669379192.0000424,129,3.9622390270233154
1669379225.4141772,139,3.613396167755127
1669379258.985302,149,3.4438860416412354
1669379292.7598166,159,3.2469441890716553
1669379326.6751323,169,3.4118998050689697
1669379360.2718792,179,3.3595070838928223
1669379394.2864635,189,3.1595957279205322
1669379428.5912738,199,3.077745199203491
1669379462.223048,209,2.9656031131744385
1669379496.0800025,219,3.2266056537628174
1669379530.0102222,229,3.067416191101074
1669379564.2000675,239,2.821178913116455
1669379598.085681,249,2.866319179534912
1669379632.1045756,259,2.8131628036499023
1669379666.0403147,269,2.8174657821655273
1669379700.0349884,279,2.85795259475708
1669379733.7480476,289,2.847015857696533
1669379767.5408986,299,2.6666102409362793
1669379801.6441152,309,2.9284417629241943
1669379835.2524443,319,2.7734262943267822
1669379870.4066951,329,2.906038999557495
1669379903.9575286,339,2.985863208770752
1669379937.789681,349,2.9507675170898438
1669379971.2948844,359,2.8922719955444336
1669380004.613783,369,2.9336931705474854
1669380038.441323,379,2.922816276550293
1669380072.365858,389,2.551487922668457
1669380105.55961,399,2.826279401779175
1669380139.071924,409,2.6042847633361816
1669380173.2802012,419,2.407658338546753
1669380206.9723022,429,2.7011005878448486
1669380241.085438,439,2.369450092315674
1669380274.654309,449,2.409636974334717
1669380308.2864492,459,2.535902500152588
1669380341.6454668,469,2.6307132244110107
1669380375.2152967,479,2.5450785160064697
1669380408.8150911,489,2.7198972702026367
1669380442.8023317,499,2.464083671569824
1669380476.5196557,509,2.3325576782226562
1669380510.2078407,519,2.4663634300231934
1669380543.7675357,529,2.4879941940307617
1669380577.3607497,539,2.465932846069336
1669380611.093068,549,2.2815792560577393
1669380644.6647737,559,2.4386439323425293
1669380678.1709578,569,2.363433361053467
1669380716.0086622,579,2.423292398452759
1669380748.9566033,589,2.2135655879974365
1669380784.2022998,599,2.0908241271972656
1669380817.5390105,609,2.444880485534668
1669380851.0251153,619,2.367183208465576
1669380885.1317658,629,2.3376739025115967
1669380919.0762665,639,2.325723648071289
1669380952.6935685,649,2.1779606342315674
1669380986.072052,659,2.099026679992676
1669381020.984187,669,2.2330355644226074
1669381055.3957822,679,2.147336483001709
1669381088.6122012,689,2.2179834842681885
1669381122.2108102,699,2.2897112369537354
1669381156.043791,709,2.289318323135376
1669381189.6636944,719,2.321819305419922
1669381223.0527155,729,2.224808692932129
1669381256.4244459,739,2.233527183532715
1669381290.076655,749,2.243374824523926
1669381323.3697982,759,2.380361318588257
1669381356.928246,769,2.2589545249938965
1669381390.9510777,779,2.098809242248535
1669381424.6778219,789,2.1983652114868164
1669381458.5783417,799,2.07667875289917
1669381492.3574212,809,2.1480252742767334
1669381526.1495092,819,2.353203296661377
1669381560.3650799,829,2.2538692951202393
1669381594.6128483,839,2.007768392562866
1669381628.1257682,849,2.11915922164917
1669381661.9707558,859,2.335369348526001
1669381695.593895,869,2.4168710708618164
1669381729.4317644,879,2.1575262546539307
1669381763.8624322,889,2.140749454498291
1669381797.4921908,899,2.2974796295166016
1669381830.9463723,909,2.349560260772705
1669381864.3917751,919,2.2030386924743652
1669381898.1416817,929,1.9161945581436157
1669381931.7781038,939,1.9459596872329712
1669381965.5051818,949,2.0013480186462402
1669381999.0602548,959,2.2388789653778076
1669382032.7311347,969,2.1376442909240723
1669382068.4765794,979,1.9171295166015625
1669382101.9359717,989,1.8498035669326782
1669382136.1068544,999,1.9485822916030884
