Wall time,Step,Value
1669401726.1065843,9,114.90470123291016
1669401760.3434355,19,64.49439239501953
1669401794.9952114,29,53.17982482910156
1669401829.4409516,39,47.43550491333008
1669401863.974564,49,41.53174591064453
1669401898.5804324,59,38.44992446899414
1669401933.1734753,69,36.52174377441406
1669401967.8500025,79,35.20597839355469
1669402002.4770744,89,33.67059326171875
1669402037.0211647,99,33.39129638671875
1669402071.4469957,109,31.928098678588867
1669402105.7223616,119,30.64415168762207
1669402140.1049595,129,30.520397186279297
1669402174.7232618,139,30.551982879638672
1669402209.4821393,149,28.778221130371094
1669402244.4401953,159,28.49146842956543
1669402279.4423192,169,28.19322395324707
1669402314.365916,179,28.916015625
1669402349.038573,189,26.139863967895508
1669402383.5538921,199,26.49005699157715
1669402417.878606,209,24.67934799194336
1669402452.4722059,219,25.431076049804688
1669402486.5572739,229,25.417388916015625
1669402520.710485,239,26.027488708496094
1669402555.0422385,249,25.166107177734375
1669402589.8267224,259,24.84178352355957
1669402624.2379894,269,24.687824249267578
1669402658.5561173,279,23.372940063476562
1669402693.396256,289,23.195350646972656
1669402727.8825636,299,22.318265914916992
1669402762.226628,309,23.039047241210938
1669402796.52654,319,24.048885345458984
1669402830.700589,329,23.550703048706055
1669402865.188747,339,23.7493896484375
1669402899.440453,349,22.71466636657715
1669402934.0607824,359,21.81540870666504
1669402968.6761715,369,21.323974609375
1669403002.7243814,379,20.469139099121094
1669403036.7230093,389,19.89910888671875
1669403070.7768548,399,20.170133590698242
1669403104.4931076,409,19.29244613647461
1669403138.7675643,419,20.72418975830078
1669403172.695522,429,21.80938148498535
1669403207.0051668,439,19.6611385345459
1669403241.0631425,449,19.86517906188965
1669403275.031677,459,19.0257511138916
1669403308.9860365,469,20.122074127197266
1669403344.325546,479,19.160865783691406
1669403378.2996562,489,18.81371307373047
1669403412.9205418,499,19.49864959716797
1669403447.2364175,509,20.422819137573242
1669403481.080608,519,19.038633346557617
1669403515.4195228,529,18.435754776000977
1669403549.4440193,539,18.868450164794922
1669403583.390731,549,17.75185775756836
1669403617.3749373,559,19.40222930908203
1669403651.4247303,569,18.23987579345703
1669403685.7156937,579,17.322031021118164
1669403719.8906395,589,16.876976013183594
1669403753.9629004,599,16.18381118774414
1669403788.4080763,609,16.701419830322266
1669403822.8644385,619,17.199020385742188
1669403857.2684546,629,16.970754623413086
1669403891.4125485,639,16.465702056884766
1669403925.891427,649,18.017704010009766
1669403960.0064778,659,17.544391632080078
1669403993.9566994,669,17.1551456451416
1669404028.0797846,679,16.237890243530273
1669404062.4393606,689,16.00395393371582
1669404096.690405,699,16.452619552612305
1669404131.0012405,709,16.030080795288086
1669404165.4949648,719,16.258832931518555
1669404199.8841019,729,15.634676933288574
1669404234.191327,739,15.653148651123047
1669404268.1538923,749,17.11083984375
1669404302.302987,759,16.38174819946289
1669404336.543587,769,15.670933723449707
1669404370.8586352,779,14.510913848876953
1669404405.072944,789,14.934747695922852
1669404439.1906667,799,14.88806438446045
1669404473.2077355,809,15.816418647766113
1669404507.6976128,819,16.54126739501953
1669404542.1582022,829,15.291097640991211
1669404576.3650029,839,15.178059577941895
1669404610.4121802,849,16.07026481628418
1669404644.5433626,859,15.004375457763672
1669404678.6853852,869,14.387425422668457
1669404712.923776,879,14.531386375427246
1669404747.1353502,889,14.89657974243164
1669404781.1234138,899,14.638903617858887
1669404815.2405736,909,14.519688606262207
1669404849.5351558,919,14.040230751037598
1669404883.3718162,929,13.309778213500977
1669404917.5406382,939,14.19128704071045
1669404951.4949486,949,14.094320297241211
1669404986.0356472,959,14.11227798461914
1669405020.2610414,969,13.67807388305664
1669405054.169975,979,13.32180404663086
1669405088.2082741,989,13.094200134277344
1669405122.511854,999,13.357558250427246
