Wall time,Step,Value
1669393063.131045,9,1532.418701171875
1669393096.8648033,19,833.423095703125
1669393130.4112709,29,677.8013305664062
1669393163.7157173,39,593.6965942382812
1669393196.9816,49,523.635009765625
1669393229.9741678,59,490.65447998046875
1669393263.292136,69,443.7252502441406
1669393296.7239168,79,421.6528625488281
1669393330.2363503,89,393.1199645996094
1669393363.4841151,99,380.2588806152344
1669393396.9148746,109,384.4730224609375
1669393430.3843641,119,399.78369140625
1669393463.6405475,129,372.35406494140625
1669393496.7670262,139,335.10943603515625
1669393530.164869,149,340.7700500488281
1669393563.4539926,159,333.5427551269531
1669393596.3241963,169,320.669921875
1669393629.4553118,179,305.70269775390625
1669393662.8633235,189,327.5312805175781
1669393695.8966353,199,341.5676574707031
1669393730.649584,209,315.2115173339844
1669393763.7926567,219,296.0263671875
1669393796.6776357,229,297.94415283203125
1669393829.873223,239,279.85614013671875
1669393862.870396,249,294.82855224609375
1669393895.781101,259,306.7600402832031
1669393928.560204,269,298.8704528808594
1669393962.2205129,279,272.7400207519531
1669393995.287444,289,282.483154296875
1669394030.8988948,299,261.06610107421875
1669394063.826944,309,294.45184326171875
1669394097.0371633,319,291.2219543457031
1669394130.1090255,329,286.4477844238281
1669394163.3981643,339,292.57427978515625
1669394196.0565364,349,285.1447448730469
1669394228.8460076,359,265.9565124511719
1669394261.7919812,369,261.93280029296875
1669394294.1985648,379,301.2911071777344
1669394326.7777686,389,253.5786590576172
1669394359.8968916,399,266.3907470703125
1669394393.1322093,409,282.4379577636719
1669394426.167687,419,258.469970703125
1669394458.9630032,429,254.5474090576172
1669394494.1906202,439,245.8166046142578
1669394527.128057,449,261.9623107910156
1669394560.1587822,459,242.1540985107422
1669394593.0020206,469,246.7975311279297
1669394626.0158875,479,238.40579223632812
1669394658.9462957,489,249.294189453125
1669394691.570887,499,227.4088134765625
1669394724.390009,509,224.70860290527344
1669394757.3637676,519,224.97434997558594
1669394790.2726197,529,238.8042755126953
1669394823.3869553,539,233.59469604492188
1669394856.2547252,549,215.660888671875
1669394889.0446718,559,221.70510864257812
1669394921.7885618,569,216.17324829101562
1669394954.8070035,579,220.61813354492188
1669394988.0016503,589,241.7849578857422
1669395020.6052542,599,250.22801208496094
1669395053.6809874,609,247.4055938720703
1669395086.7107368,619,222.87213134765625
1669395119.8913887,629,212.6876678466797
1669395152.7777536,639,224.89199829101562
1669395185.3783948,649,223.0196533203125
1669395218.401636,659,204.03802490234375
1669395252.931826,669,213.030029296875
1669395285.5620186,679,241.13375854492188
1669395318.3007464,689,273.553466796875
1669395351.3602116,699,230.3879852294922
1669395384.0504293,709,233.0584716796875
1669395416.9842665,719,221.43206787109375
1669395449.8514678,729,226.1692657470703
1669395484.5085554,739,223.30783081054688
1669395517.11927,749,218.39602661132812
1669395549.9529471,759,231.82333374023438
1669395583.1970954,769,231.2915496826172
1669395616.8928714,779,217.12112426757812
1669395649.7486632,789,208.39491271972656
1669395684.6866705,799,209.02658081054688
1669395717.2764635,809,213.4818572998047
1669395756.1138396,819,243.268310546875
1669395788.885128,829,252.31216430664062
1669395821.954514,839,231.3417510986328
1669395854.733851,849,222.35166931152344
1669395887.6095016,859,223.56727600097656
1669395921.8150861,869,215.35504150390625
1669395956.492375,879,196.20529174804688
1669395989.51838,889,187.86865234375
1669396022.522491,899,214.9113006591797
1669396055.2884662,909,204.7044677734375
1669396088.3735976,919,191.15274047851562
1669396121.4120383,929,186.49375915527344
1669396154.4870129,939,197.4272003173828
1669396187.7243102,949,210.21575927734375
1669396220.7388513,959,207.03195190429688
1669396253.6746871,969,213.14706420898438
1669396286.6283026,979,216.6984100341797
1669396319.6913102,989,191.99122619628906
1669396352.5826194,999,180.374267578125
