Wall time,Step,Value
1669401724.3391573,9,115.38748168945312
1669401758.3373706,19,64.91732788085938
1669401795.482337,29,53.4697151184082
1669401829.8991122,39,47.498775482177734
1669401864.321201,49,41.67605209350586
1669401898.2871535,59,38.445552825927734
1669401932.9484527,69,36.69771194458008
1669401967.1792746,79,35.796566009521484
1669402001.4898427,89,34.68037033081055
1669402035.7286592,99,33.08868408203125
1669402070.1488469,109,31.708080291748047
1669402104.6439447,119,30.785951614379883
1669402138.9918187,129,31.563121795654297
1669402173.5472171,139,32.18679428100586
1669402208.528647,149,30.206130981445312
1669402242.8701127,159,28.826393127441406
1669402277.4351957,169,28.357755661010742
1669402311.945465,179,28.330001831054688
1669402346.5447829,189,26.474143981933594
1669402380.7612147,199,27.184303283691406
1669402414.7798703,209,25.83355712890625
1669402449.2955287,219,26.603553771972656
1669402483.1487021,229,26.16107749938965
1669402517.2028399,239,24.221195220947266
1669402551.1724722,249,24.2067928314209
1669402585.5529613,259,24.112361907958984
1669402619.7936962,269,24.18181610107422
1669402654.09628,279,24.44931411743164
1669402688.3565814,289,25.240205764770508
1669402723.121818,299,23.412817001342773
1669402757.1854503,309,23.751089096069336
1669402791.6227376,319,23.067474365234375
1669402825.4595332,329,21.85912322998047
1669402859.1084528,339,20.881671905517578
1669402892.892001,349,22.250009536743164
1669402926.8947878,359,22.86488151550293
1669402960.7590575,369,21.675878524780273
1669402994.3749614,379,21.976573944091797
1669403028.2941673,389,21.385093688964844
1669403063.9222283,399,20.902254104614258
1669403097.8419945,409,19.44898223876953
1669403132.199071,419,19.69343376159668
1669403166.5740986,429,21.46500587463379
1669403200.419122,439,20.6133975982666
1669403234.5900505,449,20.50601577758789
1669403268.1937828,459,18.82791519165039
1669403302.102544,469,19.15006446838379
1669403335.7147408,479,18.91617202758789
1669403369.643428,489,18.96359634399414
1669403403.2696428,499,18.90847396850586
1669403437.0307388,509,17.940242767333984
1669403470.874787,519,18.84364128112793
1669403504.5110838,529,18.360240936279297
1669403538.30137,539,18.322948455810547
1669403571.9536116,549,18.25074577331543
1669403605.9788015,559,17.413841247558594
1669403639.6783147,569,17.192485809326172
1669403673.6675808,579,17.93496322631836
1669403707.4620185,589,17.106674194335938
1669403744.5127902,599,16.951749801635742
1669403778.5004742,609,17.64204978942871
1669403812.371562,619,17.70027732849121
1669403846.1042097,629,17.5627384185791
1669403879.753099,639,16.415536880493164
1669403914.0157871,649,16.794506072998047
1669403947.835089,659,16.746803283691406
1669403981.8181324,669,17.250289916992188
1669404015.7577934,679,16.72620964050293
1669404050.0492756,689,17.074750900268555
1669404083.9051428,699,16.17506980895996
1669404117.8325224,709,16.222103118896484
1669404152.0571463,719,16.1861629486084
1669404185.9482589,729,16.397397994995117
1669404220.478246,739,16.055438995361328
1669404254.339536,749,17.269649505615234
1669404288.0865626,759,16.863754272460938
1669404322.2675178,769,16.334228515625
1669404356.3116145,779,15.544361114501953
1669404390.0761018,789,15.63784408569336
1669404423.926157,799,14.935824394226074
1669404457.8998084,809,15.437780380249023
1669404491.714566,819,14.709671020507812
1669404525.811733,829,15.619454383850098
1669404559.9517379,839,15.01555347442627
1669404594.1046686,849,16.173540115356445
1669404629.5666819,859,15.629087448120117
1669404663.2343633,869,14.946490287780762
1669404697.225314,879,13.932215690612793
1669404731.0856597,889,14.66892147064209
1669404764.8614254,899,14.742197036743164
1669404798.7537043,909,14.931293487548828
1669404832.5600247,919,14.30756664276123
1669404866.219161,929,14.335128784179688
1669404900.1904147,939,14.22380256652832
1669404934.305544,949,14.136900901794434
1669404968.1426966,959,14.626876831054688
1669405002.225837,969,14.709014892578125
1669405035.991238,979,13.57839298248291
1669405070.054024,989,13.498992919921875
1669405103.8211944,999,14.134224891662598
