Wall time,Step,Value
1669406079.5839238,9,4210.57861328125
1669406109.049726,19,2722.19287109375
1669406138.9943876,29,2590.86669921875
1669406168.9491227,39,2434.018310546875
1669406198.7607143,49,2277.988037109375
1669406228.7655313,59,2232.697021484375
1669406258.9206095,69,2203.146728515625
1669406289.2624848,79,2233.285400390625
1669406318.9446604,89,2179.93017578125
1669406349.3254433,99,2188.134033203125
1669406379.59485,109,2182.70166015625
1669406409.5899904,119,2184.6591796875
1669406440.387527,129,2120.816650390625
1669406471.6346753,139,1867.951904296875
1669406503.1727946,149,1735.11181640625
1669406535.2376611,159,1593.4136962890625
1669406567.274914,169,1442.50634765625
1669406599.568574,179,1353.1199951171875
1669406631.8930633,189,1158.756591796875
1669406664.8247793,199,1168.1279296875
1669406697.4171572,209,1060.44677734375
1669406730.1768177,219,1117.429931640625
1669406762.9345336,229,973.4780883789062
1669406795.4375913,239,882.1726684570312
1669406828.5980594,249,857.2450561523438
1669406861.9466443,259,852.6264038085938
1669406894.9182816,269,875.170654296875
1669406927.5746536,279,792.608642578125
1669406960.6995609,289,790.0503540039062
1669406994.101613,299,727.9537353515625
1669407027.4268422,309,802.9209594726562
1669407060.670842,319,775.3657836914062
1669407094.0954711,329,761.3763427734375
1669407126.5944273,339,715.3604125976562
1669407159.5587602,349,683.680419921875
1669407192.8637958,359,718.313232421875
1669407225.8184898,369,706.1964721679688
1669407258.7941737,379,694.84423828125
1669407291.411508,389,669.965087890625
1669407324.2667186,399,705.525390625
1669407357.2496057,409,643.5169067382812
1669407390.2990072,419,706.3522338867188
1669407423.3571527,429,646.955078125
1669407456.5935254,439,588.9431762695312
1669407490.0176425,449,631.4811401367188
1669407523.0725286,459,606.9869995117188
1669407555.8202815,469,592.0155639648438
1669407588.7057703,479,591.9703979492188
1669407621.7259927,489,610.4244384765625
1669407654.211015,499,583.97314453125
1669407687.2089117,509,613.8829345703125
1669407720.0735044,519,572.008056640625
1669407753.044296,529,566.4310302734375
1669407785.9782388,539,586.7571411132812
1669407820.063718,549,575.6902465820312
1669407853.0696523,559,590.5372314453125
1669407886.0385752,569,571.38134765625
1669407918.8625894,579,545.4977416992188
1669407951.8447096,589,552.9611206054688
1669407984.6004112,599,531.8067626953125
1669408017.5642037,609,582.395263671875
1669408050.291917,619,559.5082397460938
1669408083.3458052,629,539.1856079101562
1669408116.348924,639,535.5990600585938
1669408149.5224795,649,528.8069458007812
1669408182.319408,659,595.2379760742188
1669408215.3602421,669,619.2351684570312
1669408248.0976036,679,658.1350708007812
1669408281.24343,689,648.7863159179688
1669408313.9328828,699,577.3438110351562
1669408346.6939075,709,553.8466186523438
1669408379.7041283,719,589.8352661132812
1669408412.6688433,729,561.5259399414062
1669408445.5560493,739,536.2311401367188
1669408478.6161182,749,538.2112426757812
1669408511.3625634,759,523.2639770507812
1669408544.4006329,769,519.0018920898438
1669408577.4480283,779,501.5403747558594
1669408610.18589,789,578.212646484375
1669408643.3718085,799,555.1853637695312
1669408676.5395072,809,509.1377868652344
1669408709.465347,819,512.4883422851562
1669408742.507852,829,505.27099609375
1669408775.5766428,839,542.05517578125
1669408808.4388149,849,581.5320434570312
1669408842.5402071,859,608.8705444335938
1669408875.5819073,869,579.9349975585938
1669408908.7826836,879,493.864501953125
1669408941.835401,889,488.55316162109375
1669408974.7363496,899,514.7705688476562
1669409007.5150187,909,560.7806396484375
1669409040.5973592,919,523.6683959960938
1669409074.222279,929,489.9025573730469
1669409107.3391283,939,506.1175537109375
1669409140.241247,949,476.74102783203125
1669409173.3185089,959,516.3085327148438
1669409206.6890934,969,512.6787719726562
1669409240.4946792,979,517.8450317382812
1669409275.026174,989,594.8778076171875
1669409308.3659394,999,560.1723022460938
