Wall time,Step,Value
1669397838.3103056,9,1533.4617919921875
1669397872.8355536,19,836.4465942382812
1669397907.007356,29,686.4441528320312
1669397940.8226845,39,576.8820190429688
1669397977.2406225,49,519.0936279296875
1669398013.0602317,59,487.5935974121094
1669398049.4564846,69,451.3930969238281
1669398083.1908712,79,439.3641357421875
1669398117.1113007,89,404.5824890136719
1669398151.1581945,99,375.0889892578125
1669398185.23009,109,386.98480224609375
1669398219.0990922,119,399.18182373046875
1669398253.5907884,129,388.7845153808594
1669398287.7825432,139,343.88397216796875
1669398321.8788145,149,365.7182312011719
1669398355.9618936,159,330.700439453125
1669398389.869562,169,329.0057067871094
1669398423.7850468,179,344.2950439453125
1669398458.070757,189,321.01312255859375
1669398492.204272,199,333.9694519042969
1669398526.0260746,209,304.657470703125
1669398559.7429996,219,320.021728515625
1669398593.8593805,229,310.5561828613281
1669398627.987095,239,294.9080505371094
1669398661.955745,249,291.1269226074219
1669398696.6244762,259,287.2722473144531
1669398730.568013,269,294.5689697265625
1669398764.7278285,279,266.23773193359375
1669398798.6812675,289,289.7279357910156
1669398832.4450488,299,297.2481689453125
1669398866.2783096,309,296.01007080078125
1669398900.2694602,319,277.9533386230469
1669398934.0706556,329,291.6993103027344
1669398967.6129892,339,277.5107421875
1669399001.1497488,349,256.9090270996094
1669399034.9486704,359,245.36546325683594
1669399068.937423,369,238.5755157470703
1669399102.598662,379,261.9786376953125
1669399136.3549767,389,240.9642333984375
1669399170.3621335,399,274.1257629394531
1669399204.087787,409,270.544677734375
1669399241.221637,419,240.22874450683594
1669399275.0554368,429,254.5154266357422
1669399308.7759676,439,232.86520385742188
1669399342.579141,449,258.6247863769531
1669399376.563826,459,248.90805053710938
1669399410.2517729,469,238.02310180664062
1669399443.7887163,479,228.4680938720703
1669399477.1915314,489,238.47369384765625
1669399510.666482,499,236.40325927734375
1669399544.4858048,509,229.79473876953125
1669399578.033775,519,229.6745147705078
1669399611.8049588,529,218.45822143554688
1669399645.3954265,539,236.205078125
1669399679.052152,549,232.15538024902344
1669399712.6008584,559,214.3001251220703
1669399746.7271578,569,222.2982940673828
1669399781.786699,579,230.47775268554688
1669399815.1122303,589,233.4374542236328
1669399848.5377817,599,206.02587890625
1669399882.3624012,609,230.07579040527344
1669399916.0176523,619,218.9802703857422
1669399949.4544265,629,224.4062042236328
1669399982.834539,639,208.57054138183594
1669400016.4266121,649,204.14341735839844
1669400049.9819088,659,203.2404327392578
1669400083.4470372,669,198.91375732421875
1669400117.2592292,679,207.54049682617188
1669400150.834543,689,217.78271484375
1669400184.6237655,699,202.0532684326172
1669400218.0623107,709,224.66973876953125
1669400252.1004643,719,213.10076904296875
1669400285.7222052,729,200.85330200195312
1669400319.3917377,739,202.1470489501953
1669400352.8572502,749,226.2916717529297
1669400386.5171967,759,208.87908935546875
1669400419.9896746,769,200.8526611328125
1669400453.8917456,779,193.71697998046875
1669400487.4918523,789,194.91769409179688
1669400521.1648622,799,201.66770935058594
1669400554.8145456,809,192.1177520751953
1669400588.2213898,819,189.27767944335938
1669400622.232115,829,196.27516174316406
1669400655.8282878,839,197.7759246826172
1669400689.807607,849,209.17694091796875
1669400723.4947135,859,214.63526916503906
1669400757.515523,869,192.0943603515625
1669400791.502509,879,184.09117126464844
1669400825.088408,889,192.3397674560547
1669400858.619427,899,196.43385314941406
1669400892.2271943,909,194.39511108398438
1669400925.8114448,919,193.93678283691406
1669400959.18375,929,174.9818878173828
1669400992.6747236,939,181.56341552734375
1669401026.2611763,949,206.8691864013672
1669401059.7298028,959,217.79774475097656
1669401093.366576,969,212.88905334472656
1669401127.005598,979,214.81724548339844
1669401160.6264,989,189.24459838867188
1669401193.9484081,999,198.5485382080078
