Wall time,Step,Value
1669426066.1656485,9,3.460165023803711
1669426097.242684,19,2.8043596744537354
1669426126.62014,29,2.583470106124878
1669426157.5613928,39,2.3063530921936035
1669426188.137631,49,2.028322696685791
1669426219.2845175,59,1.8203861713409424
1669426250.9955246,69,1.6378730535507202
1669426282.5432825,79,1.636404037475586
1669426314.0124893,89,1.5183261632919312
1669426345.1563203,99,1.4087759256362915
1669426377.0387955,109,1.3674038648605347
1669426408.6951158,119,1.3377360105514526
1669426440.7900002,129,1.4169766902923584
1669426472.6479514,139,1.28024160861969
1669426504.3487504,149,1.2480354309082031
1669426536.4086788,159,1.2121537923812866
1669426568.3003278,169,1.2001004219055176
1669426600.0602932,179,1.3008631467819214
1669426632.286975,189,1.174425482749939
1669426664.446783,199,1.1398072242736816
1669426696.5407426,209,1.0444566011428833
1669426728.7251837,219,1.0349992513656616
1669426760.6723993,229,1.0011743307113647
1669426793.9291499,239,0.966271162033081
1669426826.2315116,249,0.9397733807563782
1669426858.5733016,259,0.9494316577911377
1669426890.8694327,269,0.9196385145187378
1669426923.1273005,279,0.908700704574585
1669426955.6862807,289,0.9072931408882141
1669426987.5424187,299,0.8612455725669861
1669427019.4274673,309,0.9443520903587341
1669427051.301281,319,0.9895960688591003
1669427082.896005,329,0.9199097752571106
1669427114.4812376,339,0.8720262050628662
1669427146.1755946,349,0.8336186408996582
1669427178.669074,359,0.8308579325675964
1669427210.4334543,369,0.8134303092956543
1669427242.4110157,379,0.813353955745697
1669427274.5523582,389,0.7972508668899536
1669427306.2535768,399,0.8085427284240723
1669427338.4428144,409,0.7912262678146362
1669427370.7802882,419,0.7984004616737366
1669427402.615717,429,0.7860424518585205
1669427435.0300534,439,0.7603623867034912
1669427466.716252,449,0.791918158531189
1669427498.5029397,459,0.7754279971122742
1669427530.374569,469,0.8230012655258179
1669427562.493757,479,0.7813630104064941
1669427594.9243193,489,0.7645559310913086
1669427627.1178727,499,0.7507067918777466
1669427658.9174414,509,0.7662793397903442
1669427690.8415842,519,0.7490702271461487
1669427723.0971887,529,0.738753080368042
1669427754.7356284,539,0.7505295276641846
1669427786.5822322,549,0.7430641651153564
1669427818.5538855,559,0.7413144707679749
1669427850.5542636,569,0.7415679097175598
1669427882.895444,579,0.7336145043373108
1669427914.801158,589,0.7235755920410156
1669427946.8979475,599,0.7109338045120239
1669427979.0107415,609,0.7573034763336182
1669428010.9445596,619,0.8592569828033447
1669428044.903346,629,0.7915648221969604
1669428076.7730608,639,0.7413497567176819
1669428108.6578119,649,0.7270799279212952
1669428140.4611344,659,0.7176098823547363
1669428172.6350553,669,0.726135790348053
1669428204.6981568,679,0.7083636522293091
1669428236.5556142,689,0.7134432196617126
1669428268.7085927,699,0.7239997386932373
1669428301.2944567,709,0.719063937664032
1669428333.2167866,719,0.719667375087738
1669428365.3211071,729,0.7091878056526184
1669428397.4891524,739,0.7197309732437134
1669428429.5393326,749,0.7198079228401184
1669428461.7719388,759,0.6995714902877808
1669428493.5957208,769,0.7025607228279114
1669428525.7251248,779,0.6995418667793274
1669428557.7138865,789,0.7016998529434204
1669428589.722665,799,0.6897954940795898
1669428622.1691272,809,0.7019162178039551
1669428654.579914,819,0.6911264061927795
1669428686.7165186,829,0.6947391629219055
1669428718.9842217,839,0.6959967017173767
1669428750.6885958,849,0.7261459827423096
1669428782.468145,859,0.775693416595459
1669428814.6140962,869,0.7390644550323486
1669428846.4207573,879,0.6932122707366943
1669428878.2574875,889,0.6785715222358704
1669428910.1396532,899,0.6820998787879944
1669428941.9881148,909,0.6766948103904724
1669428973.9443717,919,0.6732328534126282
1669429005.693388,929,0.6660587191581726
1669429037.7902923,939,0.6828358769416809
1669429069.6907964,949,0.6746577024459839
1669429101.7444737,959,0.6676563620567322
1669429133.702305,969,0.6710479259490967
1669429165.7372813,979,0.665817141532898
1669429197.5623937,989,0.6684828996658325
1669429229.5926104,999,0.6690026521682739
