Wall time,Step,Value
1669392530.9991658,9,1533.4464111328125
1669392565.2519767,19,836.4778442382812
1669392599.157725,29,686.6884155273438
1669392632.67105,39,576.1293334960938
1669392666.8455436,49,520.628173828125
1669392700.6555965,59,481.4747314453125
1669392734.407366,69,453.47418212890625
1669392768.1327267,79,474.3163146972656
1669392802.2392342,89,426.9003601074219
1669392836.2490163,99,395.40692138671875
1669392869.9253788,109,404.7821960449219
1669392904.1142316,119,380.94818115234375
1669392938.212328,129,361.76824951171875
1669392972.2581866,139,340.83416748046875
1669393006.4631712,149,328.2874755859375
1669393040.4206772,159,330.6631774902344
1669393074.2626054,169,343.2998962402344
1669393107.9093733,179,322.84991455078125
1669393142.3192897,189,290.76715087890625
1669393176.0011234,199,303.7237548828125
1669393209.9773624,209,310.0816345214844
1669393243.3583436,219,308.3479919433594
1669393277.6391046,229,292.9371032714844
1669393311.4199014,239,265.7427978515625
1669393345.306733,249,292.40203857421875
1669393379.6083295,259,304.60089111328125
1669393413.2115505,269,292.2809143066406
1669393447.3895698,279,299.7013244628906
1669393481.0157318,289,312.0507507324219
1669393514.9097104,299,310.01959228515625
1669393548.4839103,309,289.23382568359375
1669393582.2917495,319,282.1128234863281
1669393616.237838,329,271.3210144042969
1669393650.4201977,339,288.39715576171875
1669393683.6583307,349,260.76910400390625
1669393717.3542416,359,252.1185302734375
1669393750.9594035,369,274.5421447753906
1669393784.9118936,379,259.8160400390625
1669393818.3489218,389,261.5908203125
1669393851.7173493,399,272.7203063964844
1669393884.9893615,409,253.63369750976562
1669393918.8320832,419,249.50091552734375
1669393952.1242526,429,246.78500366210938
1669393986.0545444,439,222.7710723876953
1669394019.278138,449,238.16700744628906
1669394053.182165,459,222.098876953125
1669394087.723997,469,219.17601013183594
1669394121.144324,479,222.54173278808594
1669394154.7292025,489,228.52561950683594
1669394188.8447564,499,230.48353576660156
1669394222.3947616,509,233.85470581054688
1669394255.5316424,519,241.0568389892578
1669394288.9163074,529,233.4603729248047
1669394322.484091,539,245.4008026123047
1669394356.0141478,549,245.46231079101562
1669394391.073721,559,243.6107940673828
1669394424.105716,569,240.58612060546875
1669394457.3228524,579,241.44752502441406
1669394490.739385,589,219.86224365234375
1669394524.9087453,599,221.65216064453125
1669394558.3579366,609,228.31027221679688
1669394591.7184033,619,219.16441345214844
1669394624.9931636,629,215.92379760742188
1669394658.1613693,639,216.35792541503906
1669394691.159018,649,231.65853881835938
1669394724.4298558,659,220.14846801757812
1669394757.975435,669,234.213623046875
1669394791.1712182,679,218.78646850585938
1669394824.467942,689,220.27438354492188
1669394857.8659077,699,205.2645263671875
1669394891.039715,709,207.0792694091797
1669394924.7895713,719,221.0762481689453
1669394958.062689,729,238.30697631835938
1669394991.2001917,739,221.7830047607422
1669395024.8348436,749,230.47610473632812
1669395058.085316,759,224.43409729003906
1669395091.2512448,769,213.9296875
1669395125.1070375,779,205.45481872558594
1669395158.4367013,789,200.62892150878906
1669395191.676074,799,210.7845458984375
1669395225.3693259,809,217.46646118164062
1669395258.8675106,819,222.41830444335938
1669395292.2872753,829,196.13766479492188
1669395326.1103106,839,191.59364318847656
1669395359.567948,849,200.4388885498047
1669395392.7140918,859,213.2135772705078
1669395426.1638095,869,217.6031036376953
1669395459.6317465,879,199.9302215576172
1669395493.1255846,889,196.5977325439453
1669395529.452175,899,217.8705291748047
1669395562.6003144,909,220.2577667236328
1669395596.1481354,919,207.7725830078125
1669395630.214134,929,182.7338104248047
1669395664.0478039,939,202.80307006835938
1669395697.2491136,949,215.93798828125
1669395730.7748432,959,229.85842895507812
1669395764.1410139,969,217.74839782714844
1669395797.6066108,979,199.26390075683594
1669395830.8068812,989,184.1878204345703
1669395864.088921,999,181.07492065429688
